date,year,month,day,weekday,weekday_num,is_weekend,is_holiday,holiday_name,rokuyou,junishi,is_taian,is_ichiryumanbai,is_tensha,is_tora_no_hi,is_mi_no_hi,temp_max,temp_min,temp_mean,precipitation,weather
2025-10-09,2025,10,9,木,3,False,False,,赤口,亥,False,False,False,False,False,22.3,17.5,20.2,0.0,曇り
2025-10-10,2025,10,10,金,4,False,False,,先勝,子,False,False,False,False,False,21.2,14.2,18.4,0.0,曇り
2025-10-11,2025,10,11,土,5,True,False,,友引,丑,False,False,False,False,False,18.5,16.6,17.7,24.8,雨
2025-10-12,2025,10,12,日,6,True,False,,先負,寅,False,True,False,True,False,22.3,15.9,18.8,0.1,小雨
2025-10-13,2025,10,13,月,0,False,True,スポーツの日,仏滅,卯,False,True,False,False,False,22.0,17.5,19.8,0.0,曇り
2025-10-14,2025,10,14,火,1,False,False,,大安,辰,True,False,False,False,False,20.0,16.4,18.1,10.7,雨
2025-10-15,2025,10,15,水,2,False,False,,赤口,巳,False,False,False,False,True,19.8,16.4,18.1,2.5,雨
2025-10-16,2025,10,16,木,3,False,False,,先勝,午,False,False,False,False,False,22.4,17.5,19.3,17.6,雨
2025-10-17,2025,10,17,金,4,False,False,,友引,未,False,False,False,False,False,21.2,17.0,19.2,0.0,曇り
2025-10-18,2025,10,18,土,5,True,False,,先負,申,False,False,False,False,False,24.6,13.4,19.7,0.0,曇り
2025-10-19,2025,10,19,日,6,True,False,,仏滅,酉,False,False,False,False,False,21.8,16.5,18.9,0.2,小雨
2025-10-20,2025,10,20,月,0,False,False,,大安,戌,True,False,False,False,False,19.8,15.8,17.5,8.0,雨
2025-10-21,2025,10,21,火,1,False,False,,赤口,亥,False,True,True,False,False,16.5,14.0,15.5,0.7,小雨
2025-10-22,2025,10,22,水,2,False,False,,先勝,子,False,False,False,False,False,15.1,13.7,14.4,1.5,小雨
2025-10-23,2025,10,23,木,3,False,False,,友引,丑,False,False,False,False,False,16.9,12.9,14.7,0.0,曇り
2025-10-24,2025,10,24,金,4,False,False,,先負,寅,False,False,False,True,False,17.4,11.5,14.9,0.7,雨
2025-10-25,2025,10,25,土,5,True,False,,仏滅,卯,False,False,False,False,False,16.9,13.6,14.8,13.2,雨
2025-10-26,2025,10,26,日,6,True,False,,大安,辰,True,False,False,False,False,19.5,15.2,17.4,25.7,大雨
2025-10-27,2025,10,27,月,0,False,False,,赤口,巳,False,True,False,False,True,21.9,15.2,18.1,0.3,小雨
2025-10-28,2025,10,28,火,1,False,False,,先勝,午,False,True,False,False,False,19.8,12.5,15.3,0.0,曇り
2025-10-29,2025,10,29,水,2,False,False,,友引,未,False,False,False,False,False,16.7,11.5,13.6,0.0,曇り
2025-10-30,2025,10,30,木,3,False,False,,先負,申,False,False,False,False,False,17.8,10.9,14.1,0.0,曇り
2025-10-31,2025,10,31,金,4,False,False,,仏滅,酉,False,False,False,False,False,19.6,11.5,15.7,42.3,大雨
2025-11-01,2025,11,1,土,5,True,False,,大安,戌,True,False,False,False,False,22.0,12.6,17.6,13.4,大雨
2025-11-02,2025,11,2,日,6,True,False,,赤口,亥,False,False,False,False,False,20.0,10.4,14.7,0.1,小雨
2025-11-03,2025,11,3,月,0,False,True,文化の日,先勝,子,False,False,False,False,False,18.0,9.4,13.1,4.2,雨
2025-11-04,2025,11,4,火,1,False,False,,友引,丑,False,False,False,False,False,14.9,8.2,11.3,0.0,曇り
2025-11-05,2025,11,5,水,2,False,False,,先負,寅,False,False,False,True,False,17.0,6.8,12.7,0.0,曇り
2025-11-06,2025,11,6,木,3,False,False,,仏滅,卯,False,False,False,False,False,18.7,12.7,15.9,0.3,小雨
2025-11-07,2025,11,7,金,4,False,False,,大安,辰,True,False,False,False,False,19.6,8.6,14.5,0.0,晴れ
2025-11-08,2025,11,8,土,5,True,False,,赤口,巳,False,True,False,False,True,14.7,9.4,12.8,0.0,曇り
2025-11-09,2025,11,9,日,6,True,False,,先勝,午,False,True,False,False,False,15.9,12.1,13.1,22.4,雨
2025-11-10,2025,11,10,月,0,False,False,,友引,未,False,False,False,False,False,18.9,8.9,13.9,0.0,曇り
2025-11-11,2025,11,11,火,1,False,False,,先負,申,False,False,False,False,False,16.1,7.4,11.7,0.0,曇り
2025-11-12,2025,11,12,水,2,False,False,,仏滅,酉,False,False,False,False,False,14.4,7.2,10.8,0.0,曇り
2025-11-13,2025,11,13,木,3,False,False,,大安,戌,True,False,False,False,False,15.4,7.8,11.6,0.0,曇り
2025-11-14,2025,11,14,金,4,False,False,,赤口,亥,False,False,False,False,False,18.0,9.2,13.3,0.0,曇り
2025-11-15,2025,11,15,土,5,True,False,,先勝,子,False,False,False,False,False,15.6,8.1,12.0,0.0,曇り
2025-11-16,2025,11,16,日,6,True,False,,友引,丑,False,False,False,False,False,16.6,6.3,11.9,0.0,曇り
2025-11-17,2025,11,17,月,0,False,False,,先負,寅,False,False,False,True,False,20.0,8.2,13.9,0.0,晴れ
2025-11-18,2025,11,18,火,1,False,False,,仏滅,卯,False,False,False,False,False,12.6,5.6,10.1,0.0,曇り
2025-11-19,2025,11,19,水,2,False,False,,大安,辰,True,False,False,False,False,13.0,3.8,7.7,0.0,晴れ
2025-11-20,2025,11,20,木,3,False,False,,赤口,巳,False,False,False,False,True,13.4,3.9,8.5,0.0,曇り
2025-11-21,2025,11,21,金,4,False,False,,先勝,午,False,False,False,False,False,16.0,4.2,9.5,0.0,晴れ
2025-11-22,2025,11,22,土,5,True,False,,友引,未,False,True,False,False,False,15.3,6.9,10.7,0.0,曇り
2025-11-23,2025,11,23,日,6,True,True,勤労感謝の日,先負,申,False,True,False,False,False,14.8,9.5,12.4,0.1,小雨
2025-11-24,2025,11,24,月,0,False,False,,仏滅,酉,False,True,False,False,False,17.5,6.1,10.8,0.0,曇り
2025-11-25,2025,11,25,火,1,False,False,,大安,戌,True,False,False,False,False,13.4,6.4,9.5,3.0,雨
2025-11-26,2025,11,26,水,2,False,False,,赤口,亥,False,False,False,False,False,16.8,5.8,10.7,0.0,曇り
2025-11-27,2025,11,27,木,3,False,False,,先勝,子,False,False,False,False,False,16.1,6.3,11.5,5.9,雨
2025-11-28,2025,11,28,金,4,False,False,,友引,丑,False,False,False,False,False,17.5,9.6,12.4,0.0,晴れ
2025-11-29,2025,11,29,土,5,True,False,,先負,寅,False,False,False,True,False,13.2,7.0,10.2,0.0,曇り
2025-11-30,2025,11,30,日,6,True,False,,仏滅,卯,False,False,False,False,False,16.4,6.7,10.8,0.0,曇り
2025-12-01,2025,12,1,月,0,False,False,,大安,辰,True,False,False,False,False,17.6,4.2,10.5,0.0,曇り
2025-12-02,2025,12,2,火,1,False,False,,赤口,巳,False,False,False,False,True,15.8,11.1,13.9,0.0,曇り
2025-12-03,2025,12,3,水,2,False,False,,先勝,午,False,False,False,False,False,11.9,8.6,10.3,4.9,雨
2025-12-04,2025,12,4,木,3,False,False,,友引,未,False,False,False,False,False,8.1,0.8,5.2,0.2,小雨
2025-12-05,2025,12,5,金,4,False,False,,先負,申,False,True,False,False,False,10.8,0.2,4.6,0.0,晴れ
2025-12-06,2025,12,6,土,5,True,False,,仏滅,酉,False,True,False,False,False,12.1,0.7,6.1,0.0,晴れ
2025-12-07,2025,12,7,日,6,True,False,,大安,戌,True,False,False,False,False,14.1,1.5,6.9,0.0,晴れ
2025-12-08,2025,12,8,月,0,False,False,,赤口,亥,False,False,False,False,False,16.1,1.3,8.7,0.0,曇り
2025-12-09,2025,12,9,火,1,False,False,,先勝,子,False,False,False,False,False,11.4,3.3,8.0,0.0,曇り
2025-12-10,2025,12,10,水,2,False,False,,友引,丑,False,False,False,False,False,12.8,0.6,6.4,0.0,晴れ
2025-12-11,2025,12,11,木,3,False,False,,先負,寅,False,True,False,True,False,12.9,3.5,8.2,0.0,曇り
2025-12-12,2025,12,12,金,4,False,False,,仏滅,卯,False,False,False,False,False,8.9,2.8,5.2,0.0,晴れ
2025-12-13,2025,12,13,土,5,True,False,,大安,辰,True,False,False,False,False,8.0,1.1,5.0,0.6,小雨
2025-12-14,2025,12,14,日,6,True,False,,赤口,巳,False,False,False,False,True,8.5,4.3,6.8,11.2,雨
2025-12-15,2025,12,15,月,0,False,False,,先勝,午,False,False,False,False,False,11.8,4.5,8.1,0.0,晴れ
2025-12-16,2025,12,16,火,1,False,False,,友引,未,False,False,False,False,False,11.6,3.2,6.4,0.0,晴れ
2025-12-17,2025,12,17,水,2,False,False,,先負,申,False,False,False,False,False,12.2,3.0,7.4,0.0,曇り
2025-12-18,2025,12,18,木,3,False,False,,仏滅,酉,False,False,False,False,False,10.4,2.1,6.4,0.0,晴れ
2025-12-19,2025,12,19,金,4,False,False,,大安,戌,True,False,False,False,False,11.2,0.6,6.1,0.0,曇り
2025-12-20,2025,12,20,土,5,True,False,,赤口,亥,False,True,False,False,False,13.2,3.2,8.8,7.3,雨
2025-12-21,2025,12,21,日,6,True,False,,先勝,子,False,True,False,False,False,16.5,10.6,13.2,7.6,雨
2025-12-22,2025,12,22,月,0,False,False,,友引,丑,False,False,False,False,False,10.5,4.7,8.1,0.7,雨
2025-12-23,2025,12,23,火,1,False,False,,先負,寅,False,False,False,True,False,8.9,2.5,5.4,0.0,曇り
2025-12-24,2025,12,24,水,2,False,False,,仏滅,卯,False,True,False,False,False,9.9,4.9,7.5,17.3,雨
2025-12-25,2025,12,25,木,3,False,False,,大安,辰,True,False,False,False,False,13.5,7.2,10.3,11.5,雨
2025-12-26,2025,12,26,金,4,False,False,,赤口,巳,False,False,False,False,True,9.8,1.2,6.6,7.2,雨
2025-12-27,2025,12,27,土,5,True,False,,先勝,午,False,False,False,False,False,6.8,-1.2,2.6,0.0,曇り
2025-12-28,2025,12,28,日,6,True,False,,友引,未,False,False,False,False,False,10.1,-1.4,3.8,0.0,晴れ
2025-12-29,2025,12,29,月,0,False,False,,先負,申,False,False,False,False,False,12.9,2.2,6.3,0.0,曇り
2025-12-30,2025,12,30,火,1,False,False,,仏滅,酉,False,False,False,False,False,14.2,0.2,6.5,0.0,晴れ
2025-12-31,2025,12,31,水,2,False,False,,大安,戌,True,False,False,False,False,11.4,2.5,7.0,0.4,小雨
2026-01-01,2026,1,1,木,3,False,True,元日,赤口,亥,False,False,False,False,False,,,,,
2026-01-02,2026,1,2,金,4,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-01-03,2026,1,3,土,5,True,False,,友引,丑,False,False,False,False,False,,,,,
2026-01-04,2026,1,4,日,6,True,False,,先負,寅,False,False,False,True,False,,,,,
2026-01-05,2026,1,5,月,0,False,False,,仏滅,卯,False,False,True,False,False,,,,,
2026-01-06,2026,1,6,火,1,False,False,,大安,辰,True,True,False,False,False,,,,,
2026-01-07,2026,1,7,水,2,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-01-08,2026,1,8,木,3,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-01-09,2026,1,9,金,4,False,False,,友引,未,False,False,False,False,False,,,,,
2026-01-10,2026,1,10,土,5,True,False,,先負,申,False,False,False,False,False,,,,,
2026-01-11,2026,1,11,日,6,True,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-01-12,2026,1,12,月,0,False,True,成人の日,大安,戌,True,True,False,False,False,,,,,
2026-01-13,2026,1,13,火,1,False,False,,赤口,亥,False,True,False,False,False,,,,,
2026-01-14,2026,1,14,水,2,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-01-15,2026,1,15,木,3,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-01-16,2026,1,16,金,4,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-01-17,2026,1,17,土,5,True,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-01-18,2026,1,18,日,6,True,False,,大安,辰,True,False,False,False,False,,,,,
2026-01-19,2026,1,19,月,0,False,False,,赤口,巳,False,True,False,False,True,,,,,
2026-01-20,2026,1,20,火,1,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-01-21,2026,1,21,水,2,False,False,,友引,未,False,False,False,False,False,,,,,
2026-01-22,2026,1,22,木,3,False,False,,先負,申,False,False,False,False,False,,,,,
2026-01-23,2026,1,23,金,4,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-01-24,2026,1,24,土,5,True,False,,大安,戌,True,False,False,False,False,,,,,
2026-01-25,2026,1,25,日,6,True,False,,赤口,亥,False,False,False,False,False,,,,,
2026-01-26,2026,1,26,月,0,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-01-27,2026,1,27,火,1,False,False,,友引,丑,False,True,False,False,False,,,,,
2026-01-28,2026,1,28,水,2,False,False,,先負,寅,False,True,False,True,False,,,,,
2026-01-29,2026,1,29,木,3,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-01-30,2026,1,30,金,4,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-01-31,2026,1,31,土,5,True,False,,赤口,巳,False,False,False,False,True,,,,,
2026-02-01,2026,2,1,日,6,True,False,,先勝,午,False,False,False,False,False,,,,,
2026-02-02,2026,2,2,月,0,False,False,,友引,未,False,False,False,False,False,,,,,
2026-02-03,2026,2,3,火,1,False,False,,先負,申,False,False,False,False,False,,,,,
2026-02-04,2026,2,4,水,2,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-02-05,2026,2,5,木,3,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-02-06,2026,2,6,金,4,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-02-07,2026,2,7,土,5,True,False,,先勝,子,False,True,False,False,False,,,,,
2026-02-08,2026,2,8,日,6,True,False,,友引,丑,False,True,False,False,False,,,,,
2026-02-09,2026,2,9,月,0,False,False,,先負,寅,False,True,False,True,False,,,,,
2026-02-10,2026,2,10,火,1,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-02-11,2026,2,11,水,2,False,True,建国記念の日,大安,辰,True,False,False,False,False,,,,,
2026-02-12,2026,2,12,木,3,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-02-13,2026,2,13,金,4,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-02-14,2026,2,14,土,5,True,False,,友引,未,False,False,False,False,False,,,,,
2026-02-15,2026,2,15,日,6,True,False,,先負,申,False,False,False,False,False,,,,,
2026-02-16,2026,2,16,月,0,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-02-17,2026,2,17,火,1,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-02-18,2026,2,18,水,2,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-02-19,2026,2,19,木,3,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-02-20,2026,2,20,金,4,False,False,,友引,丑,False,True,False,False,False,,,,,
2026-02-21,2026,2,21,土,5,True,False,,先負,寅,False,False,False,True,False,,,,,
2026-02-22,2026,2,22,日,6,True,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-02-23,2026,2,23,月,0,False,True,天皇誕生日,大安,辰,True,True,False,False,False,,,,,
2026-02-24,2026,2,24,火,1,False,False,,赤口,巳,False,True,False,False,True,,,,,
2026-02-25,2026,2,25,水,2,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-02-26,2026,2,26,木,3,False,False,,友引,未,False,False,False,False,False,,,,,
2026-02-27,2026,2,27,金,4,False,False,,先負,申,False,False,False,False,False,,,,,
2026-02-28,2026,2,28,土,5,True,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-03-01,2026,3,1,日,6,True,False,,大安,戌,True,False,False,False,False,,,,,
2026-03-02,2026,3,2,月,0,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-03-03,2026,3,3,火,1,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-03-04,2026,3,4,水,2,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-03-05,2026,3,5,木,3,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-03-06,2026,3,6,金,4,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-03-07,2026,3,7,土,5,True,False,,大安,辰,True,True,False,False,False,,,,,
2026-03-08,2026,3,8,日,6,True,False,,赤口,巳,False,True,False,False,True,,,,,
2026-03-09,2026,3,9,月,0,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-03-10,2026,3,10,火,1,False,False,,友引,未,False,False,False,False,False,,,,,
2026-03-11,2026,3,11,水,2,False,False,,先負,申,False,True,False,False,False,,,,,
2026-03-12,2026,3,12,木,3,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-03-13,2026,3,13,金,4,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-03-14,2026,3,14,土,5,True,False,,赤口,亥,False,False,False,False,False,,,,,
2026-03-15,2026,3,15,日,6,True,False,,先勝,子,False,False,False,False,False,,,,,
2026-03-16,2026,3,16,月,0,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-03-17,2026,3,17,火,1,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-03-18,2026,3,18,水,2,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-03-19,2026,3,19,木,3,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-03-20,2026,3,20,金,4,False,False,,赤口,巳,False,False,True,False,True,,,,,
2026-03-21,2026,3,21,土,5,True,True,春分の日,先勝,午,False,False,False,False,False,,,,,
2026-03-22,2026,3,22,日,6,True,False,,友引,未,False,True,False,False,False,,,,,
2026-03-23,2026,3,23,月,0,False,False,,先負,申,False,True,False,False,False,,,,,
2026-03-24,2026,3,24,火,1,False,False,,仏滅,酉,False,True,False,False,False,,,,,
2026-03-25,2026,3,25,水,2,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-03-26,2026,3,26,木,3,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-03-27,2026,3,27,金,4,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-03-28,2026,3,28,土,5,True,False,,友引,丑,False,False,False,False,False,,,,,
2026-03-29,2026,3,29,日,6,True,False,,先負,寅,False,False,False,True,False,,,,,
2026-03-30,2026,3,30,月,0,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-03-31,2026,3,31,火,1,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-04-01,2026,4,1,水,2,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-04-02,2026,4,2,木,3,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-04-03,2026,4,3,金,4,False,False,,友引,未,False,True,False,False,False,,,,,
2026-04-04,2026,4,4,土,5,True,False,,先負,申,False,True,False,False,False,,,,,
2026-04-05,2026,4,5,日,6,True,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-04-06,2026,4,6,月,0,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-04-07,2026,4,7,火,1,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-04-08,2026,4,8,水,2,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-04-09,2026,4,9,木,3,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-04-10,2026,4,10,金,4,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-04-11,2026,4,11,土,5,True,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-04-12,2026,4,12,日,6,True,False,,大安,辰,True,True,False,False,False,,,,,
2026-04-13,2026,4,13,月,0,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-04-14,2026,4,14,火,1,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-04-15,2026,4,15,水,2,False,False,,友引,未,False,False,False,False,False,,,,,
2026-04-16,2026,4,16,木,3,False,False,,先負,申,False,False,False,False,False,,,,,
2026-04-17,2026,4,17,金,4,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-04-18,2026,4,18,土,5,True,False,,大安,戌,True,True,False,False,False,,,,,
2026-04-19,2026,4,19,日,6,True,False,,赤口,亥,False,True,False,False,False,,,,,
2026-04-20,2026,4,20,月,0,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-04-21,2026,4,21,火,1,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-04-22,2026,4,22,水,2,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-04-23,2026,4,23,木,3,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-04-24,2026,4,24,金,4,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-04-25,2026,4,25,土,5,True,False,,赤口,巳,False,True,False,False,True,,,,,
2026-04-26,2026,4,26,日,6,True,False,,先勝,午,False,False,False,False,False,,,,,
2026-04-27,2026,4,27,月,0,False,False,,友引,未,False,False,False,False,False,,,,,
2026-04-28,2026,4,28,火,1,False,False,,先負,申,False,False,False,False,False,,,,,
2026-04-29,2026,4,29,水,2,False,True,昭和の日,仏滅,酉,False,False,False,False,False,,,,,
2026-04-30,2026,4,30,木,3,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-05-01,2026,5,1,金,4,False,False,,赤口,亥,False,True,False,False,False,,,,,
2026-05-02,2026,5,2,土,5,True,False,,先勝,子,False,False,False,False,False,,,,,
2026-05-03,2026,5,3,日,6,True,True,憲法記念日,友引,丑,False,False,False,False,False,,,,,
2026-05-04,2026,5,4,月,0,False,True,みどりの日,先負,寅,False,False,False,True,False,,,,,
2026-05-05,2026,5,5,火,1,False,True,こどもの日,仏滅,卯,False,False,False,False,False,,,,,
2026-05-06,2026,5,6,水,2,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-05-07,2026,5,7,木,3,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-05-08,2026,5,8,金,4,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-05-09,2026,5,9,土,5,True,False,,友引,未,False,False,False,False,False,,,,,
2026-05-10,2026,5,10,日,6,True,False,,先負,申,False,False,False,False,False,,,,,
2026-05-11,2026,5,11,月,0,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-05-12,2026,5,12,火,1,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-05-13,2026,5,13,水,2,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-05-14,2026,5,14,木,3,False,False,,先勝,子,False,True,False,False,False,,,,,
2026-05-15,2026,5,15,金,4,False,False,,友引,丑,False,True,False,False,False,,,,,
2026-05-16,2026,5,16,土,5,True,False,,先負,寅,False,True,False,True,False,,,,,
2026-05-17,2026,5,17,日,6,True,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-05-18,2026,5,18,月,0,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-05-19,2026,5,19,火,1,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-05-20,2026,5,20,水,2,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-05-21,2026,5,21,木,3,False,False,,友引,未,False,False,False,False,False,,,,,
2026-05-22,2026,5,22,金,4,False,False,,先負,申,False,False,False,False,False,,,,,
2026-05-23,2026,5,23,土,5,True,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-05-24,2026,5,24,日,6,True,False,,大安,戌,True,False,False,False,False,,,,,
2026-05-25,2026,5,25,月,0,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-05-26,2026,5,26,火,1,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-05-27,2026,5,27,水,2,False,False,,友引,丑,False,True,False,False,False,,,,,
2026-05-28,2026,5,28,木,3,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-05-29,2026,5,29,金,4,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-05-30,2026,5,30,土,5,True,False,,大安,辰,True,True,False,False,False,,,,,
2026-05-31,2026,5,31,日,6,True,False,,赤口,巳,False,True,False,False,True,,,,,
2026-06-01,2026,6,1,月,0,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-06-02,2026,6,2,火,1,False,False,,友引,未,False,True,False,False,False,,,,,
2026-06-03,2026,6,3,水,2,False,False,,先負,申,False,False,False,False,False,,,,,
2026-06-04,2026,6,4,木,3,False,False,,仏滅,酉,False,False,True,False,False,,,,,
2026-06-05,2026,6,5,金,4,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-06-06,2026,6,6,土,5,True,False,,赤口,亥,False,False,False,False,False,,,,,
2026-06-07,2026,6,7,日,6,True,False,,先勝,子,False,False,False,False,False,,,,,
2026-06-08,2026,6,8,月,0,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-06-09,2026,6,9,火,1,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-06-10,2026,6,10,水,2,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-06-11,2026,6,11,木,3,False,False,,大安,辰,True,True,False,False,False,,,,,
2026-06-12,2026,6,12,金,4,False,False,,赤口,巳,False,True,False,False,True,,,,,
2026-06-13,2026,6,13,土,5,True,False,,先勝,午,False,False,False,False,False,,,,,
2026-06-14,2026,6,14,日,6,True,False,,友引,未,False,False,False,False,False,,,,,
2026-06-15,2026,6,15,月,0,False,False,,先負,申,False,True,False,False,False,,,,,
2026-06-16,2026,6,16,火,1,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-06-17,2026,6,17,水,2,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-06-18,2026,6,18,木,3,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-06-19,2026,6,19,金,4,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-06-20,2026,6,20,土,5,True,False,,友引,丑,False,False,False,False,False,,,,,
2026-06-21,2026,6,21,日,6,True,False,,先負,寅,False,False,False,True,False,,,,,
2026-06-22,2026,6,22,月,0,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-06-23,2026,6,23,火,1,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-06-24,2026,6,24,水,2,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-06-25,2026,6,25,木,3,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-06-26,2026,6,26,金,4,False,False,,友引,未,False,True,False,False,False,,,,,
2026-06-27,2026,6,27,土,5,True,False,,先負,申,False,True,False,False,False,,,,,
2026-06-28,2026,6,28,日,6,True,False,,仏滅,酉,False,True,False,False,False,,,,,
2026-06-29,2026,6,29,月,0,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-06-30,2026,6,30,火,1,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-07-01,2026,7,1,水,2,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-07-02,2026,7,2,木,3,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-07-03,2026,7,3,金,4,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-07-04,2026,7,4,土,5,True,False,,仏滅,卯,False,True,False,False,False,,,,,
2026-07-05,2026,7,5,日,6,True,False,,大安,辰,True,False,False,False,False,,,,,
2026-07-06,2026,7,6,月,0,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-07-07,2026,7,7,火,1,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-07-08,2026,7,8,水,2,False,False,,友引,未,False,True,False,False,False,,,,,
2026-07-09,2026,7,9,木,3,False,False,,先負,申,False,True,False,False,False,,,,,
2026-07-10,2026,7,10,金,4,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-07-11,2026,7,11,土,5,True,False,,大安,戌,True,False,False,False,False,,,,,
2026-07-12,2026,7,12,日,6,True,False,,赤口,亥,False,False,False,False,False,,,,,
2026-07-13,2026,7,13,月,0,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-07-14,2026,7,14,火,1,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-07-15,2026,7,15,水,2,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-07-16,2026,7,16,木,3,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-07-17,2026,7,17,金,4,False,False,,大安,辰,True,True,False,False,False,,,,,
2026-07-18,2026,7,18,土,5,True,False,,赤口,巳,False,False,False,False,True,,,,,
